X;Y;Type
5.650483;36.787991;Green zones
5.76108;36.8223;Green zones
5.7488;36.8079;Green zones
5.77129;36.8175;Green zones
5.77786;36.804;Green zones
5.87978;36.7927;Green zones
5.74931;36.819;Green zones
5.74594;36.8029;Green zones
5.76079;36.8108;Green zones
5.76322;36.8058;Green zones
6.27862;36.7542;Green zones
5.89843;36.7693;Green zones
6.05182;36.8549;Green zones
5.95968;36.7708;Green zones
5.80837;36.7693;Green zones
6.26515;36.6568;Orange zones
6.33472;36.7179;Green zones
6.13621;36.8203;Green zones
6.17891;36.7021;Green zones
5.84882;36.7537;Green zones
5.48116;36.6744;Green zones
5.62736;36.7703;Green zones
5.89215;36.5809;Green zones
5.79293;36.6612;Green zones
5.97258;36.8267;Green zones
5.75686;36.8206;Green zones
5.73779;36.8107;Green zones
6.27143;36.7514;Green zones
6.01868;36.662;Green zones
6.17258;36.602;Green zones
5.80757;36.6131;Orange zones
5.76028;36.8182;Green zones
5.89791;36.7784;Green zones
6.27696;36.7443;Orange zones
5.88397;36.7636;Green zones
6.20211;36.7118;Green zones
6.27317;36.6357;Green zones
5.96382;36.772;Green zones
5.84237;36.8026;Green zones
5.68231;36.8061;Green zones
5.5695;36.757572;Green zones
5.54883;36.7086;Green zones
5.529121;36.701043;Green zones
5.77364;36.8103;Green zones
6.12164;36.8084;Green zones
5.89902;36.7612;Green zones
6.26791;36.7628;Green zones
6.38125;36.6455;Green zones
6.22921;36.7541;Green zones
5.76459;36.8198;Green zones
5.59828;36.7758;Green zones
5.77301;36.8027;Green zones
5.89316;36.7695;Green zones
5.90025;36.7734;Green zones
5.95089;36.8002;Green zones
5.96101;36.8248;Green zones
6.15848;36.7992;Green zones
6.26422;36.7956;Green zones
5.61103;36.768;Green zones
5.44986;36.6615;Green zones
5.95408;36.6776;Green zones
5.90197;36.7833;Green zones
5.84279;36.7576;Green zones
5.745766;36.8229;Green zones
5.76793;36.8123;Red zones
6.14239;36.8792;Green zones
6.27692;36.7475;Red zones
6.13927;36.7311;Green zones
5.57836;36.5881;Green zones
5.65235;36.6251;Green zones
5.7199;36.8159;Green zones
5.9358;36.6985;Red zones
5.74115;36.8009;Green zones
6.2905;36.6392;Red zones
5.75695;36.8087;Green zones
5.84294;36.7486;Green zones
5.94541;36.7666;Green zones
5.88865;36.7609;Green zones
5.81225;36.7743;Green zones
5.95451;36.8219;Green zones
5.77373;36.7612;Green zones
6.16742;36.8088;Green zones
5.76551;36.8093;Green zones
5.91326;36.8132;Green zones
6.26993;36.748;Green zones
6.26305;36.7631;Green zones
5.74878;36.7992;Green zones
5.75341;36.8055;Green zones
5.76776;36.8226;Green zones
6.05594;36.8546;Green zones
6.27422;36.6444;Green zones
5.46073;36.6617;Green zones
5.66217;36.788;Green zones
5.79726;36.7927;Green zones
5.90488;36.7882;Green zones
5.95851;36.7353;Green zones
6.23104;36.6422;Green zones
5.84061;36.8001;Green zones
5.84851;36.5904;Green zones
6.33864;36.7188;Green zones
5.73748;36.804;Green zones
5.807804;36.597777;Green zones
6.02694;36.7523;Green zones
5.89395;36.7056;Green zones
6.241643;36.74525;Green zones
5.786881;36.803114;Green zones
5.80304;36.79966;Green zones
5.752187;36.80169;Green zones
5.837336;36.804793;Green zones
6.289983;36.757483;Green zones
5.720506;36.803942;Orange zones
6.251022;36.740867;Green zones
6.360356;36.683531;Green zones
5.802491;36.790823;Green zones
5.74845;36.812365;Green zones
5.808296;36.743109;Green zones
5.816543;36.796691;Green zones
5.760449;36.798799;Green zones
5.743506;36.817476;Green zones
6.224301;36.761366;Green zones
5.841558;36.791924;Green zones
6.053449;36.849199;Green zones
6.231115;36.764884;Green zones
5.955729;36.804088;Green zones
6.070377;36.863059;Green zones
5.99056;36.835005;Green zones
5.922613;36.756779;Green zones
5.673;36.1535;Green zones
5.40162;36.1537;Green zones
5.689275;36.151725;Green zones
5.432677;36.204971;Green zones
5.3925;36.1972;Green zones
5.3916;36.1915;Orange zones
5.39903;36.1804;Green zones
5.40302;36.2021;Green zones
5.40311;36.1889;Green zones
5.40591;36.1863;Green zones
5.409663;36.195252;Green zones
5.411;36.1823;Green zones
5.41175;36.1764;Green zones
5.41966;36.1896;Orange zones
5.41969;36.196;Green zones
5.41425;36.1903;Green zones
5.49511;36.3573;Green zones
5.4257;36.202;Green zones
5.42648;36.1909;Green zones
5.42701;36.1853;Green zones
5.43933;36.1905;Green zones
5.4335;36.1957;Green zones
5.4001;36.1946;Green zones
5.443;36.1967;Green zones
5.43433;36.2026;Green zones
5.68983;36.1524;Green zones
5.68749;36.1623;Green zones
5.68324;36.1456;Green zones
5.67617;36.1542;Green zones
5.2339;36.1704;Green zones
5.31199;36.1893;Green zones
5.29411;35.9266;Green zones
5.29497;35.9171;Green zones
5.51227;35.8169;Green zones
5.28594;35.8519;Green zones
5.49203;36.0886;Green zones
5.5397;35.9401;Green zones
5.83696;36.12984;Green zones
5.71279;36.1159;Orange zones
5.2869;35.9724;Green zones
5.33825;36.037;Green zones
5.40667;36.2822;Green zones
5.08986;36.3315;Green zones
5.50256;36.3633;Green zones
5.40858;36.3864;Green zones
5.73683;36.3151;Green zones
5.64366;36.467;Green zones
5.35758;36.4317;Green zones
5.55761;36.1679;Green zones
5.66774;35.8936;Orange zones
5.29558;36.301;Green zones
5.53055;36.4902;Green zones
5.10145;36.4732;Green zones
5.03411;36.5032;Green zones
5.95009;36.064;Green zones
5.43133;35.9631;Green zones
4.8935;36.4074;Green zones
4.86692;36.4671;Green zones
4.97055;36.4449;Green zones
5.075;36.3976;Green zones
5.05708;36.328;Green zones
5.38039;35.6771;Green zones
5.10099;36.4967;Green zones
5.71893;36.2551;Green zones
5.34007;36.1096;Green zones
5.60806;36.2861;Green zones
5.80488;35.9789;Green zones
5.44374;36.1477;Green zones
5.68701;36.2094;Green zones
5.1263;36.2655;Green zones
5.43768;36.3345;Green zones
5.39687;36.1732;Green zones
5.44665;36.1889;Green zones
5.6763;36.1606;Green zones
5.674;36.1463;Green zones
5.31942;36.1888;Green zones
5.5128;36.3641;Green zones
5.85318;36.2031;Green zones
5.57994;36.4802;Green zones
5.70947;36.4879;Green zones
5.17939;36.3341;Green zones
5.26499;35.8104;Green zones
5.42104;36.1809;Green zones
5.69548;36.1586;Green zones
5.31127;36.1832;Green zones
5.3865;36.1924;Green zones
5.39548;36.2269;Green zones
5.43534;36.2097;Green zones
5.4433;36.2044;Green zones
5.44387;36.1912;Green zones
5.44515;36.1388;Green zones
5.53586;35.934;Green zones
5.3655;35.6728;Green zones
5.69603;36.1358;Green zones
5.70697;36.1549;Green zones
5.67095;36.1557;Green zones
5.81195;35.9814;Green zones
5.2983;35.93;Green zones
5.51011;35.8246;Green zones
5.66573;35.8901;Green zones
5.64862;36.4636;Green zones
5.08897;36.4558;Green zones
5.37145;36.2082;Green zones
4.84127;36.3358;Green zones
5.63559;36.1557;Green zones
5.70444;36.1566;Green zones
5.75786;36.1519;Green zones
5.53107;36.1189;Green zones
5.54017;35.9371;Orange zones
5.69196;36.1487;Green zones
5.29388;36.2962;Green zones
5.3841;35.7085;Green zones
5.39286;36.1947;Green zones
5.71822;36.0086;Green zones
4.85851;36.4414;Green zones
5.84142;36.13584;Green zones
5.41216;36.1988;Green zones
5.63215;36.3218;Green zones
5.12171;36.5596;Green zones
5.09828;35.8129;Green zones
5.59189;36.3827;Green zones
5.19069;35.9017;Green zones
5.32138;35.6628;Green zones
4.90227;36.5187;Green zones
5.69998;36.3796;Green zones
5.96913;35.9597;Green zones
5.3362;36.1061;Green zones
5.29635;35.9214;Green zones
5.29807;35.8857;Orange zones
5.29907;35.9129;Green zones
5.40818;36.2031;Green zones
5.40036;36.1849;Green zones
5.40434;36.1806;Green zones
5.42811;36.2;Green zones
5.42012;36.1999;Green zones
5.41645;36.2022;Green zones
5.42701;36.195;Green zones
5.43322;36.1907;Green zones
5.43877;36.1957;Green zones
5.51472;36.1915;Green zones
5.2972;35.9551;Green zones
5.50456;35.8173;Green zones
5.51995;35.8169;Green zones
5.68161;36.1614;Green zones
5.32865;36.047;Green zones
5.68124;36.15;Orange zones
5.69445;36.163;Green zones
5.69435;36.1535;Green zones
5.70221;36.1468;Green zones
5.69978;36.1529;Green zones
5.12775;36.4166;Green zones
5.29378;35.8577;Green zones
5.40435;36.1992;Green zones
5.23531;36.1736;Green zones
5.41253;36.1864;Green zones
5.218;35.7588;Green zones
5.15414;35.7269;Green zones
5.55261;36.015;Orange zones
5.89903;35.9312;Green zones
5.79547;36.2653;Green zones
5.77845;36.2517;Green zones
5.38954;36.4625;Green zones
4.90294;36.4047;Green zones
5.10177;36.5153;Green zones
5.58659;36.0385;Green zones
5.48431;36.3245;Green zones
5.6662;36.1723;Green zones
5.36387;35.8582;Green zones
4.98346;36.396;Green zones
5.50728;36.3696;Green zones
5.11446;36.2448;Green zones
5.26508;36.1997;Green zones
4.91858;36.5096;Green zones
4.99573;36.4988;Green zones
5.19788;36.1291;Green zones
5.68791;36.1584;Green zones
5.49819;36.1792;Green zones
5.47795;36.1795;Green zones
5.38952;36.1982;Green zones
4.8496;36.3899;Green zones
5.726;36.3141;Green zones
5.74377;36.3141;Green zones
5.678;36.1428;Green zones
5.03266;36.35194;Green zones
5.29061;35.8554;Green zones
5.40844;36.178;Green zones
5.51051;35.8096;Green zones
5.2888;35.9763;Green zones
5.30151;35.9196;Green zones
5.6741;36.1126;Green zones
5.43801;36.1466;Green zones
5.31551;36.194;Green zones
5.33771;36.1767;Green zones
5.0768;36.3313;Orange zones
5.10378;36.3314;Green zones
5.40928;36.2875;Green zones
5.66048;36.171;Green zones
4.90115;36.4651;Green zones
5.67099;36.4662;Green zones
5.46749;36.0817;Green zones
5.68052;36.1652;Green zones
4.85373;36.303;Green zones
4.9891;36.3613;Green zones
5.84147;36.1313;Green zones
5.65822;36.3784;Green zones
5.16901;36.4086;Green zones
5.23464;36.3329;Green zones
5.29438;36.307;Green zones
5.08184;36.5457;Green zones
4.92333;36.4436;Green zones
5.40817;36.2091;Green zones
5.37593;36.0066;Green zones
5.32395;36.1448;Green zones
5.01463;36.3297;Green zones
5.44254;36.2202;Green zones
5.408;36.1732;Green zones
5.19929;36.00255;Green zones
5.29147;36.1489;Green zones
5.53862;36.17;Green zones
5.80427;36.1644;Green zones
5.34164;36.1636;Red zones
5.29093;35.9135;Green zones
5.7108;36.1582;Green zones
5.71175;36.1532;Green zones
5.44898;36.2105;Green zones
5.369245;36.197099;Green zones
5.39082;36.1656;Green zones
5.4095;36.19077;Green zones
5.42331;36.1546;Green zones
5.36145;36.1959;Orange zones
5.690654;36.171377;Green zones
5.2333;36.1371;Green zones
5.50832;36.0656;Green zones
5.427868;36.209617;Green zones
7.7097756;36.3905743;Green zones
5.9003868;36.1246037;Green zones
5.7448;36.064;Green zones
5.8016349;36.1217071;Green zones
5.448487;36.199046;Green zones
5.32291;36.19397;Green zones
5.408389;36.18833;Green zones
5.285643;35.925976;Green zones
5.655709;36.155816;Green zones
5.51842;36.199733;Green zones
5.72268;36.142305;Green zones
5.519858;35.822532;Green zones
5.43868;36.19925;Green zones
5.378195;36.212937;Green zones
5.442006;36.209088;Green zones
5.67121;36.16373;Green zones
5.65559;36.16947;Green zones
5.6729663;36.1500429;Green zones
5.660458;35.893111;Green zones
5.841473;36.127241;Green zones
5.4182252;36.1641864;Green zones
5.434126;36.186264;Green zones
5.397116;36.201684;Green zones
5.812177;35.975278;Green zones
5.385991;36.171034;Green zones
5.7042;36.161;Green zones
5.469502;36.372093;Green zones
5.429534;36.154262;Green zones
5.316079;36.170172;Green zones
5.509685;36.35413;Green zones
5.494198;36.167545;Green zones
5.47227;36.1764;Green zones
5.685964;36.165893;Green zones
5.708683;36.162764;Green zones
5.45583;36.20569;Orange zones
5.41456;36.2075;Green zones
5.447065;36.192762;Green zones
5.711177;36.140797;Green zones
5.29601;35.9019;Green zones
5.4146;36.1956;Green zones
5.399259;36.189438;Green zones
5.678176;36.170288;Green zones
5.32561;36.1688;Green zones
5.546052;35.937716;Green zones
5.45871;36.17805;Green zones
5.677983;36.147065;Green zones
5.413074;36.203043;Green zones
5.486706;36.170261;Green zones
5.6723;36.11895;Green zones
5.387742;36.194139;Green zones
5.694489;36.143779;Green zones
5.084561;36.336575;Green zones
5.645726;36.459858;Green zones
5.67934;35.797482;Green zones
5.736492;36.3092;Orange zones
5.516419;36.353789;Green zones
5.405775;36.278209;Green zones
4.84826;36.439292;Green zones
5.42738;36.17907;Green zones
5.664868;36.151889;Orange zones
5.509755;36.353811;Green zones
5.372447;36.213361;Green zones
5.490032;36.155354;Green zones
5.517609;35.81074;Green zones
5.30094;35.925017;Green zones
5.483196;36.332882;Green zones
5.501375;35.811114;Green zones
5.308096;36.323438;Green zones
5.695862;36.128004;Green zones
5.266069;36.253846;Green zones
5.07354;36.501192;Green zones
5.380604;36.17109;Green zones
5.421298;36.385942;Green zones
5.3798;36.173897;Green zones
5.506546;36.075314;Green zones
5.48696;36.343614;Green zones
5.364651;36.016765;Green zones
5.42472;36.206387;Green zones
5.416292;36.198689;Green zones
5.688925;36.135713;Green zones
5.291431;35.860742;Green zones
5.310912;35.917663;Green zones
5.291319;35.850436;Green zones
5.41669;36.36924;Green zones
5.174673;36.337865;Green zones
5.386049;36.178452;Green zones
5.497993;36.273636;Green zones
5.276784;35.929945;Green zones
5.401326;36.175313;Green zones
5.720284;36.098016;Green zones
5.412584;36.378388;Green zones
5.397788;36.355693;Green zones
5.280513;36.216914;Green zones
5.355305;36.423636;Green zones
5.042054;36.479968;Green zones
5.381401;35.698794;Green zones
5.597138;35.863891;Green zones
5.6635;36.01681;Green zones
5.864534;36.141866;Green zones
5.454025;36.210505;Green zones
5.454089;36.213682;Green zones
5.370348;36.202175;Green zones
5.665333;36.158271;Green zones
5.416955;36.180838;Green zones
5.404934;36.205036;Green zones
5.438826;36.202946;Green zones
5.429751;36.18694;Green zones
5.676858;36.157396;Green zones
5.630157;36.16639;Green zones
5.705738;36.143347;Green zones
5.442467;36.201671;Green zones
5.431767;36.208393;Green zones
5.440759;36.205236;Green zones
5.400405;36.22678;Green zones
5.697776;36.149334;Green zones
6.9089;36.878;Green zones
7.10881;36.7633;Green zones
7.15572;36.7378;Green zones
7.10375;36.7367;Green zones
6.835957;36.652432;Green zones
7.10851;36.7414;Green zones
7.10378;36.7368;Green zones
6.83455;36.6518;Green zones
6.83931;36.6535;Orange zones
6.8669;36.6983;Green zones
6.31595;36.9982;Green zones
6.89038;36.7528;Green zones
6.89639;36.8433;Green zones
7.045565;36.904317;Green zones
7.05122;36.8909;Green zones
6.98891;36.8861;Green zones
6.90258;36.8737;Green zones
6.89944;36.887;Green zones
6.88288;36.8295;Green zones
6.91771;36.8577;Green zones
6.75021;36.5978;Green zones
6.95368;36.8477;Green zones
6.93394;36.8458;Green zones
6.97904;36.8561;Green zones
6.9084;36.8714;Green zones
7.05964;36.7189;Orange zones
7.30841;36.7659;Green zones
6.9703;36.6859;Green zones
6.91727;36.7244;Green zones
6.89459;36.7533;Green zones
6.91593;36.8817;Green zones
6.92288;36.8561;Green zones
6.63848;36.6264;Green zones
6.72272;36.6802;Green zones
6.57256;36.6897;Orange zones
6.4321;36.7505;Green zones
6.64374;36.8364;Green zones
6.79567;36.7921;Green zones
7.17592;36.7791;Green zones
7.2936;36.8596;Green zones
7.33511;36.8126;Green zones
7.07795;36.6616;Green zones
7.2404;36.7356;Green zones
7.30516;36.7003;Green zones
6.5841;36.9303;Green zones
6.56312;36.9804;Green zones
6.55332;36.9989;Green zones
6.45835;36.9906;Green zones
6.48071;36.9299;Green zones
6.80811;36.7014;Green zones
6.51486;37.0051;Green zones
6.57062;36.8088;Green zones
6.74741;36.5627;Green zones
7.253198;37.029501;Green zones
6.9118;36.8567;Green zones
6.9075;36.88;Green zones
6.90719;36.8796;Green zones
6.896;36.8829;Green zones
6.5608;37.008;Green zones
6.89499;36.6009;Green zones
6.33452;36.9953;Green zones
6.91194;36.8759;Green zones
6.91347;36.8647;Green zones
6.89339;36.7583;Orange zones
6.4276;36.7433;Orange zones
6.44512;36.8365;Green zones
6.89752;36.8786;Green zones
6.90668;36.8685;Green zones
6.90468;36.8588;Green zones
6.92093;36.8628;Green zones
6.87914;36.8996;Green zones
6.56499;37.0057;Green zones
6.52553;36.9693;Green zones
6.37384;36.7846;Green zones
6.90002;36.8647;Green zones
6.89121;36.8738;Green zones
7.10692;36.7452;Green zones
6.80269;36.7047;Green zones
6.92711;36.7856;Green zones
6.95844;36.5063;Green zones
7.1072;36.7384;Green zones
7.11425;36.7409;Green zones
6.83008;36.649;Green zones
6.83583;36.6581;Red zones
6.9966;36.8875;Green zones
6.94551;36.8463;Green zones
6.58172;36.6893;Green zones
6.63979;36.8408;Orange zones
6.55739;37.0023;Green zones
6.61031;36.9577;Green zones
6.91755;36.8673;Green zones
6.52422;36.8091;Green zones
6.90422;36.8834;Green zones
6.92142;36.8745;Green zones
6.89691;36.8678;Green zones
6.91144;36.8602;Green zones
6.90069;36.8577;Green zones
7.05166;36.8978;Green zones
6.40499;37.0385;Green zones
6.3062;36.9273;Green zones
7.00628;36.8765;Green zones
7.22161;36.732;Green zones
6.9417;36.687;Green zones
6.60947;36.8725;Green zones
6.8632;36.631;Orange zones
6.92282;36.8766;Green zones
7.11529;36.7438;Green zones
6.85758;36.70276;Green zones
6.83424;36.6484;Green zones
6.56976;36.6873;Green zones
6.94041;36.7737;Green zones
6.61838;36.7941;Green zones
6.90116;36.8467;Green zones
6.55852;36.9802;Green zones
6.80659;36.7054;Green zones
7.33109;36.8138;Green zones
7.1689;36.7836;Green zones
6.85524;36.7041;Green zones
6.88896;36.8261;Green zones
6.89459;36.5988;Green zones
7.11143;36.7443;Green zones
7.10348;36.7433;Green zones
7.07383;36.6605;Green zones
6.71981;36.67894;Green zones
6.72007;36.6826;Green zones
